,PROSPECTID,Total_TL,Tot_Closed_TL,Tot_Active_TL,Total_TL_opened_L6M,Tot_TL_closed_L6M,pct_tl_open_L6M,pct_tl_closed_L6M,pct_active_tl,pct_closed_tl,Total_TL_opened_L12M,Tot_TL_closed_L12M,pct_tl_open_L12M,pct_tl_closed_L12M,Tot_Missed_Pmnt,Auto_TL,CC_TL,Consumer_TL,Gold_TL,Home_TL,PL_TL,Secured_TL,Unsecured_TL,Other_TL,Age_Oldest_TL,Age_Newest_TL
20860,20861,4,0,4,2,0,0.5,0.0,1.0,0.0,4,0,1.0,0.0,1,2,0,1,0,0,0,2,2,1,10,3
20861,20862,2,2,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,2,0,0,0,0,0,2,0,0,100,83
20862,20863,2,0,2,0,0,0.0,0.0,1.0,0.0,2,0,1.0,0.0,1,1,1,0,0,0,0,1,1,0,8,8
20863,20864,3,2,1,0,1,0.0,0.333,0.333,0.667,0,2,0.0,0.667,1,0,0,1,2,0,0,2,1,0,30,19
20864,20865,4,2,2,1,1,0.25,0.25,0.5,0.5,3,2,0.75,0.5,1,0,0,1,0,0,0,2,2,3,154,5
20865,20866,2,1,1,0,0,0.0,0.0,0.5,0.5,1,1,0.5,0.5,0,0,0,0,0,0,2,0,2,0,34,11
20866,20867,2,2,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,150,118
20867,20868,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,5,5
20868,20869,5,5,0,0,0,0.0,0.0,0.0,1.0,0,1,0.0,0.2,0,0,0,4,0,0,1,0,5,0,114,18
20869,20870,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,2,2
20870,20871,1,1,0,1,1,1.0,1.0,0.0,1.0,1,1,1.0,1.0,0,0,0,0,1,0,0,1,0,0,6,6
20871,20872,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,19,19
20872,20873,70,58,12,2,0,0.029,0.0,0.171,0.829,8,9,0.114,0.129,5,1,0,0,54,0,0,55,15,15,89,6
20873,20874,3,1,2,1,0,0.333,0.0,0.667,0.333,2,1,0.667,0.333,0,0,0,0,3,0,0,3,0,0,22,5
20874,20875,11,6,5,0,0,0.0,0.0,0.455,0.545,0,0,0.0,0.0,2,1,0,1,6,0,0,7,4,3,89,17
20875,20876,1,1,0,0,1,0.0,1.0,0.0,1.0,1,1,1.0,1.0,0,0,0,1,0,0,0,0,1,0,8,8
20876,20877,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,10,10
20877,20878,1,1,0,0,1,0.0,1.0,0.0,1.0,1,1,1.0,1.0,0,0,0,1,0,0,0,0,1,0,10,10
20878,20879,6,4,2,2,1,0.333,0.167,0.333,0.667,2,1,0.333,0.167,2,0,0,0,1,0,3,2,4,2,69,3
20879,20880,3,2,1,0,0,0.0,0.0,0.333,0.667,1,0,0.333,0.0,0,3,0,0,0,0,0,3,0,0,55,7
20880,20881,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,1,0,0,0,1,0,0,1,0,0,4,4
20881,20882,3,3,0,0,0,0.0,0.0,0.0,1.0,0,1,0.0,0.333,0,2,0,0,1,0,0,3,0,0,72,31
20882,20883,6,3,3,2,1,0.333,0.167,0.5,0.5,2,1,0.333,0.167,1,0,0,2,0,0,2,1,5,2,55,2
20883,20884,20,16,4,0,0,0.0,0.0,0.2,0.8,0,0,0.0,0.0,0,0,0,1,0,1,16,3,17,2,153,27
20884,20885,3,0,3,0,0,0.0,0.0,1.0,0.0,2,0,0.667,0.0,2,0,0,0,0,1,0,3,0,2,40,7
20885,20886,2,1,1,0,0,0.0,0.0,0.5,0.5,0,0,0.0,0.0,0,2,0,0,0,0,0,2,0,0,29,14
20886,20887,3,1,2,0,0,0.0,0.0,0.667,0.333,0,1,0.0,0.333,2,2,0,0,0,0,0,2,1,1,32,15
20887,20888,11,6,5,2,2,0.182,0.182,0.455,0.545,5,3,0.455,0.273,2,2,0,4,2,1,0,7,4,2,68,5
20888,20889,7,4,3,2,0,0.286,0.0,0.429,0.571,3,0,0.429,0.0,0,1,0,3,3,0,0,4,3,0,107,4
20889,20890,2,1,1,0,0,0.0,0.0,0.5,0.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2,2,78,78
20890,20891,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,76,76
20891,20892,1,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,0,0,0,0,0,0,0,0,1,1,27,27
20892,20893,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,26,26
20893,20894,23,17,6,3,3,0.13,0.13,0.261,0.739,3,3,0.13,0.13,3,3,0,1,9,0,0,21,2,10,90,4
20894,20895,7,7,0,0,1,0.0,0.143,0.0,1.0,1,1,0.143,0.143,0,1,0,1,5,0,0,6,1,0,89,11
20895,20896,2,1,1,1,0,0.5,0.0,0.5,0.5,1,0,0.5,0.0,1,1,0,1,0,0,0,1,1,0,35,2
20896,20897,2,0,2,1,0,0.5,0.0,1.0,0.0,1,0,0.5,0.0,1,0,0,0,1,0,0,1,1,1,23,1
20897,20898,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,87,87
20898,20899,6,6,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,6,0,0,6,0,0,61,22
20899,20900,3,2,1,0,0,0.0,0.0,0.333,0.667,1,1,0.333,0.333,0,0,0,0,0,0,0,3,0,3,34,11
20900,20901,32,27,5,3,3,0.094,0.094,0.156,0.844,4,6,0.125,0.188,1,1,0,0,25,0,0,32,0,6,61,3
20901,20902,13,11,2,0,1,0.0,0.077,0.154,0.846,1,2,0.077,0.154,2,0,0,0,7,0,4,9,4,2,98,7
20902,20903,5,3,2,0,1,0.0,0.2,0.4,0.6,0,2,0.0,0.4,1,2,0,1,0,0,0,2,3,2,96,25
20903,20904,3,0,3,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,1,1,0,1,0,0,0,1,2,1,78,12
20904,20905,13,6,7,1,1,0.077,0.077,0.538,0.462,5,2,0.385,0.154,0,1,1,6,0,1,4,2,11,0,113,4
20905,20906,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,185,185
20906,20907,2,0,2,0,0,0.0,0.0,1.0,0.0,1,0,0.5,0.0,0,0,1,0,0,0,0,1,1,1,125,12
20907,20908,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,6,6
20908,20909,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,2,2
20909,20910,11,10,1,0,0,0.0,0.0,0.091,0.909,0,0,0.0,0.0,0,0,0,0,11,0,0,11,0,0,85,13
20910,20911,2,1,1,0,0,0.0,0.0,0.5,0.5,0,0,0.0,0.0,0,0,0,1,0,0,1,0,2,0,45,24
20911,20912,2,0,2,1,0,0.5,0.0,1.0,0.0,1,0,0.5,0.0,1,1,0,0,0,0,1,1,1,0,37,2
20912,20913,4,1,3,1,1,0.25,0.25,0.75,0.25,2,1,0.5,0.25,0,1,0,2,0,0,0,1,3,1,13,3
20913,20914,3,1,2,1,0,0.333,0.0,0.667,0.333,1,0,0.333,0.0,0,0,0,0,1,0,0,3,0,2,40,5
20914,20915,2,2,0,0,1,0.0,0.5,0.0,1.0,1,2,0.5,1.0,0,0,0,2,0,0,0,0,2,0,18,10
20915,20916,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,14,14
20916,20917,2,0,2,1,0,0.5,0.0,1.0,0.0,2,0,1.0,0.0,0,0,0,1,0,0,1,0,2,0,9,3
20917,20918,3,1,2,2,1,0.667,0.333,0.667,0.333,3,1,1.0,0.333,1,0,0,3,0,0,0,0,3,0,11,2
20918,20919,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,25,25
20919,20920,6,4,2,2,2,0.333,0.333,0.333,0.667,3,3,0.5,0.5,0,0,0,4,0,0,0,0,6,2,28,4
20920,20921,3,0,3,2,0,0.667,0.0,1.0,0.0,2,0,0.667,0.0,0,1,0,1,0,0,1,1,2,0,17,3
20921,20922,3,2,1,0,0,0.0,0.0,0.333,0.667,0,0,0.0,0.0,0,1,0,1,0,0,1,1,2,0,55,13
20922,20923,5,0,5,4,0,0.8,0.0,1.0,0.0,4,0,0.8,0.0,2,1,0,2,0,0,0,1,4,2,21,2
20923,20924,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,18,18
20924,20925,4,3,1,0,0,0.0,0.0,0.25,0.75,2,3,0.5,0.75,0,0,0,2,0,0,0,2,2,2,44,6
20925,20926,1,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,0,1,0,0,0,0,0,1,0,0,35,35
20926,20927,7,6,1,0,0,0.0,0.0,0.143,0.857,0,0,0.0,0.0,0,0,0,0,6,0,0,7,0,1,54,26
20927,20928,2,1,1,0,0,0.0,0.0,0.5,0.5,0,0,0.0,0.0,1,0,0,0,2,0,0,2,0,0,39,27
20928,20929,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,21,21
20929,20930,9,6,3,2,0,0.222,0.0,0.333,0.667,3,0,0.333,0.0,0,0,0,1,8,0,0,8,1,0,68,1
20930,20931,15,15,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,15,0,0,15,0,0,127,51
20931,20932,2,0,2,1,0,0.5,0.0,1.0,0.0,1,0,0.5,0.0,1,1,0,0,1,0,0,2,0,0,64,2
20932,20933,11,3,8,1,2,0.091,0.182,0.727,0.273,5,2,0.455,0.182,0,0,0,7,0,0,1,0,11,3,31,3
20933,20934,2,0,2,0,0,0.0,0.0,1.0,0.0,1,0,0.5,0.0,0,1,0,1,0,0,0,1,1,0,18,10
20934,20935,12,1,11,0,0,0.0,0.0,0.917,0.083,10,0,0.833,0.0,0,2,0,7,0,0,0,2,10,3,70,8
20935,20936,3,1,2,0,0,0.0,0.0,0.667,0.333,2,0,0.667,0.0,0,0,0,3,0,0,0,0,3,0,33,9
20936,20937,3,1,2,0,0,0.0,0.0,0.667,0.333,0,0,0.0,0.0,1,1,0,0,1,0,0,3,0,1,20,12
20937,20938,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,1,1,0,0,0,0,0,1,0,0,2,2
20938,20939,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,7,7
20939,20940,2,0,2,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,2,0,0,0,0,0,2,0,0,43,28
20940,20941,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,0,0,1,0,1,0,0,8,8
20941,20942,5,3,2,1,0,0.2,0.0,0.4,0.6,1,1,0.2,0.2,0,0,0,3,0,0,0,2,3,2,44,4
20942,20943,23,18,5,3,0,0.13,0.0,0.217,0.783,3,0,0.13,0.0,2,1,0,1,21,0,0,22,1,0,55,3
20943,20944,3,1,2,1,0,0.333,0.0,0.667,0.333,1,0,0.333,0.0,1,0,0,0,0,0,0,3,0,3,40,5
20944,20945,5,1,4,2,0,0.4,0.0,0.8,0.2,4,0,0.8,0.0,1,1,0,2,0,0,1,1,4,1,62,3
20945,20946,37,31,6,0,2,0.0,0.054,0.162,0.838,2,2,0.054,0.054,1,1,0,0,29,0,0,30,7,7,88,7
20946,20947,3,1,2,1,1,0.333,0.333,0.667,0.333,2,1,0.667,0.333,2,0,0,0,2,1,0,3,0,0,18,2
20947,20948,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,1,0,0,0,0,0,0,1,0,1,12,12
20948,20949,9,9,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,2,0,0,2,7,7,64,28
20949,20950,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,6,6
20950,20951,2,1,1,1,0,0.5,0.0,0.5,0.5,1,1,0.5,0.5,0,0,0,2,0,0,0,0,2,0,13,6
20951,20952,13,5,8,4,2,0.308,0.154,0.615,0.385,6,3,0.462,0.231,6,0,0,0,0,0,0,12,1,13,92,2
20952,20953,5,2,3,2,1,0.4,0.2,0.6,0.4,2,1,0.4,0.2,1,0,0,1,2,0,2,2,3,0,57,3
20953,20954,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,50,50
20954,20955,1,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,0,0,0,0,1,0,0,1,0,0,17,17
20955,20956,6,2,4,2,2,0.333,0.333,0.667,0.333,4,2,0.667,0.333,1,0,0,5,0,0,0,0,6,1,20,3
20956,20957,3,0,3,2,0,0.667,0.0,1.0,0.0,3,0,1.0,0.0,3,0,0,0,3,0,0,3,0,0,6,1
20957,20958,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,1,0,0,0,0,0,0,1,0,1,9,9
20958,20959,2,0,2,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,51,13
20959,20960,2,0,2,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0,1,0,2,0,36,25
20960,20961,14,10,4,2,2,0.143,0.143,0.286,0.714,6,7,0.429,0.5,2,2,0,3,9,0,0,11,3,0,55,0
20961,20962,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,6,6
20962,20963,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,62,62
20963,20964,4,0,4,3,0,0.75,0.0,1.0,0.0,4,0,1.0,0.0,2,0,0,3,0,0,0,0,4,1,9,3
20964,20965,3,3,0,0,2,0.0,0.667,0.0,1.0,2,3,0.667,1.0,0,0,0,1,0,0,0,0,3,2,17,8
20965,20966,47,43,4,0,0,0.0,0.0,0.085,0.915,2,1,0.043,0.021,1,2,0,0,37,0,0,47,0,8,92,10
20966,20967,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,62,62
20967,20968,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,8,8
20968,20969,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,4,4
20969,20970,3,0,3,0,0,0.0,0.0,1.0,0.0,2,0,0.667,0.0,0,0,0,2,0,0,1,0,3,0,20,8
20970,20971,12,3,9,5,3,0.417,0.25,0.75,0.25,11,3,0.917,0.25,1,2,0,3,0,0,1,2,10,6,40,3
20971,20972,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,1,1,0,0,0,0,0,1,0,0,8,8
20972,20973,2,0,2,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,2,1,17,17
20973,20974,2,1,1,0,1,0.0,0.5,0.5,0.5,0,1,0.0,0.5,0,1,1,0,0,0,0,1,1,0,15,14
20974,20975,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,27,27
20975,20976,2,1,1,1,1,0.5,0.5,0.5,0.5,2,1,1.0,0.5,1,0,0,2,0,0,0,0,2,0,11,1
20976,20977,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,14,14
20977,20978,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,34,34
20978,20979,7,3,4,0,1,0.0,0.143,0.571,0.429,1,1,0.143,0.143,1,0,0,3,0,0,0,2,5,4,83,11
20979,20980,3,0,3,1,0,0.333,0.0,1.0,0.0,1,0,0.333,0.0,0,3,0,0,0,0,0,3,0,0,38,6
20980,20981,6,1,5,2,0,0.333,0.0,0.833,0.167,3,1,0.5,0.167,0,5,0,0,0,0,0,6,0,1,58,4
20981,20982,2,1,1,0,1,0.0,0.5,0.5,0.5,2,1,1.0,0.5,0,1,0,1,0,0,0,1,1,0,12,7
20982,20983,2,1,1,0,0,0.0,0.0,0.5,0.5,1,0,0.5,0.0,0,1,0,0,0,0,1,1,1,0,44,8
20983,20984,2,0,2,0,0,0.0,0.0,1.0,0.0,2,0,1.0,0.0,0,0,0,1,0,0,0,0,2,1,9,9
20984,20985,5,1,4,3,0,0.6,0.0,0.8,0.2,3,0,0.6,0.0,0,0,0,2,2,0,1,2,3,0,44,4
20985,20986,3,2,1,0,1,0.0,0.333,0.333,0.667,1,1,0.333,0.333,0,1,0,0,0,0,2,1,2,0,83,7
20986,20987,3,1,2,0,0,0.0,0.0,0.667,0.333,0,0,0.0,0.0,0,0,1,0,0,0,2,0,3,0,44,19
20987,20988,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,11,11
20988,20989,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,12,12
20989,20990,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,87,87
20990,20991,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,201,201
20991,20992,3,1,2,2,1,0.667,0.333,0.667,0.333,3,1,1.0,0.333,2,0,0,0,3,0,0,3,0,0,8,2
20992,20993,5,1,4,1,1,0.2,0.2,0.8,0.2,3,1,0.6,0.2,0,1,0,2,0,0,1,1,4,1,35,6
20993,20994,7,4,3,1,2,0.143,0.286,0.429,0.571,2,3,0.286,0.429,0,0,0,0,7,0,0,7,0,0,25,2
20994,20995,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,1,1,0,0,0,0,0,1,0,0,18,18
20995,20996,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,5,5
20996,20997,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,11,11
20997,20998,17,8,9,4,3,0.235,0.176,0.529,0.471,8,6,0.471,0.353,4,0,0,6,6,0,3,7,10,2,25,2
20998,20999,2,0,2,1,0,0.5,0.0,1.0,0.0,2,0,1.0,0.0,2,2,0,0,0,0,0,2,0,0,6,2
20999,21000,5,4,1,0,0,0.0,0.0,0.2,0.8,0,0,0.0,0.0,0,0,0,0,3,0,0,5,0,2,91,73
21000,21001,5,2,3,0,1,0.0,0.2,0.6,0.4,2,1,0.4,0.2,0,0,1,3,0,0,1,0,5,0,28,7
21001,21002,2,1,1,1,0,0.5,0.0,0.5,0.5,1,0,0.5,0.0,0,0,0,1,1,0,0,1,1,0,25,5
21002,21003,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,58,58
21003,21004,2,0,2,0,0,0.0,0.0,1.0,0.0,1,0,0.5,0.0,0,2,0,0,0,0,0,2,0,0,29,9
21004,21005,6,2,4,0,0,0.0,0.0,0.667,0.333,3,2,0.5,0.333,0,0,0,0,4,0,0,4,2,2,18,8
21005,21006,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,76,76
21006,21007,3,2,1,1,0,0.333,0.0,0.333,0.667,1,1,0.333,0.333,1,1,0,0,0,0,0,3,0,2,53,5
21007,21008,3,0,3,2,0,0.667,0.0,1.0,0.0,3,0,1.0,0.0,0,0,0,3,0,0,0,0,3,0,10,3
21008,21009,5,5,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0,0,5,0,5,86,75
21009,21010,3,1,2,2,0,0.667,0.0,0.667,0.333,2,0,0.667,0.0,1,2,0,0,1,0,0,3,0,0,67,1
21010,21011,6,4,2,0,2,0.0,0.333,0.333,0.667,3,3,0.5,0.5,0,2,0,3,1,0,0,3,3,0,30,8
21011,21012,4,1,3,1,1,0.25,0.25,0.75,0.25,2,1,0.5,0.25,1,1,1,2,0,0,0,1,3,0,24,6
21012,21013,2,2,0,0,0,0.0,0.0,0.0,1.0,0,1,0.0,0.5,0,1,0,1,0,0,0,1,1,0,154,25
21013,21014,3,2,1,1,1,0.333,0.333,0.333,0.667,1,1,0.333,0.333,0,0,0,0,0,0,0,3,0,3,42,4
21014,21015,6,4,2,0,1,0.0,0.167,0.333,0.667,0,2,0.0,0.333,0,0,0,3,0,0,1,2,4,2,65,14
21015,21016,3,0,3,0,0,0.0,0.0,1.0,0.0,2,0,0.667,0.0,0,1,0,0,0,0,0,3,0,2,49,12
21016,21017,2,1,1,1,1,0.5,0.5,0.5,0.5,2,1,1.0,0.5,0,0,0,2,0,0,0,0,2,0,9,5
21017,21018,19,11,8,3,0,0.158,0.0,0.421,0.579,5,0,0.263,0.0,1,10,1,7,0,0,0,10,9,1,184,3
21018,21019,2,1,1,0,0,0.0,0.0,0.5,0.5,0,1,0.0,0.5,1,0,0,0,0,0,1,1,1,1,34,13
21019,21020,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,1,0,0,1,0,0,0,0,1,0,1,1
21020,21021,2,0,2,0,0,0.0,0.0,1.0,0.0,2,0,1.0,0.0,0,1,0,0,0,0,0,2,0,1,10,8
21021,21022,20,16,4,1,1,0.05,0.05,0.2,0.8,2,1,0.1,0.05,0,1,0,1,18,0,0,19,1,0,82,2
21022,21023,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,25,25
21023,21024,7,1,6,3,1,0.429,0.143,0.857,0.143,6,1,0.857,0.143,2,0,0,5,0,0,0,0,7,2,19,3
21024,21025,5,4,1,0,0,0.0,0.0,0.2,0.8,0,0,0.0,0.0,0,0,0,0,2,0,0,4,1,3,88,22
21025,21026,5,3,2,3,3,0.6,0.6,0.4,0.6,3,3,0.6,0.6,0,1,0,0,4,0,0,5,0,0,29,2
21026,21027,4,2,2,1,0,0.25,0.0,0.5,0.5,1,2,0.25,0.5,1,0,0,1,3,0,0,3,1,0,27,3
21027,21028,10,7,3,0,0,0.0,0.0,0.3,0.7,0,0,0.0,0.0,0,0,0,0,0,0,2,7,3,8,87,15
21028,21029,8,8,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0,0,8,0,8,57,34
21029,21030,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,22,22
21030,21031,4,1,3,2,0,0.5,0.0,0.75,0.25,2,0,0.5,0.0,2,1,0,2,0,0,1,1,3,0,64,2
21031,21032,2,1,1,0,0,0.0,0.0,0.5,0.5,1,0,0.5,0.0,0,0,0,0,0,0,0,2,0,2,30,10
21032,21033,9,3,6,0,2,0.0,0.222,0.667,0.333,6,2,0.667,0.222,1,0,0,5,1,0,0,1,8,3,66,7
21033,21034,3,1,2,1,0,0.333,0.0,0.667,0.333,2,0,0.667,0.0,0,2,0,0,0,0,0,3,0,1,42,4
21034,21035,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,21,21
21035,21036,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,4,4
21036,21037,6,2,4,2,2,0.333,0.333,0.667,0.333,5,2,0.833,0.333,0,1,1,4,0,0,0,1,5,0,16,4
21037,21038,4,1,3,0,0,0.0,0.0,0.75,0.25,0,0,0.0,0.0,0,1,0,1,0,0,0,1,3,2,28,18
21038,21039,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,0,1,0,0,1,0,0,9,9
21039,21040,2,2,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0,0,2,0,2,59,39
21040,21041,6,5,1,0,0,0.0,0.0,0.167,0.833,1,1,0.167,0.167,0,2,0,0,0,0,0,6,0,4,71,10
21041,21042,2,0,2,1,0,0.5,0.0,1.0,0.0,1,0,0.5,0.0,0,0,0,0,1,0,0,2,0,1,20,3
21042,21043,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,1,0,0,0,0,0,1,0,11,11
21043,21044,1,1,0,0,1,0.0,1.0,0.0,1.0,0,1,0.0,1.0,0,0,0,1,0,0,0,0,1,0,15,15
21044,21045,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,0,0,0,1,0,1,0,8,8
21045,21046,4,4,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0,0,3,1,4,124,53
21046,21047,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,47,47
21047,21048,4,0,4,1,0,0.25,0.0,1.0,0.0,2,0,0.5,0.0,1,1,0,0,0,0,1,3,1,2,30,2
21048,21049,14,10,4,2,0,0.143,0.0,0.286,0.714,2,0,0.143,0.0,2,3,0,0,8,0,0,14,0,3,72,2
21049,21050,3,2,1,0,0,0.0,0.0,0.333,0.667,0,0,0.0,0.0,0,2,0,0,0,0,0,3,0,1,86,29
21050,21051,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,67,67
21051,21052,2,0,2,1,0,0.5,0.0,1.0,0.0,2,0,1.0,0.0,0,0,0,1,0,0,1,0,2,0,9,1
21052,21053,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,10,10
21053,21054,22,8,14,8,6,0.364,0.273,0.636,0.364,15,6,0.682,0.273,6,1,1,12,1,0,1,2,20,6,40,2
21054,21055,2,1,1,0,0,0.0,0.0,0.5,0.5,1,0,0.5,0.0,0,1,0,0,0,0,0,2,0,1,40,8
21055,21056,10,6,4,1,0,0.1,0.0,0.4,0.6,1,1,0.1,0.1,0,0,0,7,0,1,2,1,9,0,66,6
21056,21057,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,1,0,0,0,0,0,0,1,0,1,10,10
21057,21058,5,3,2,1,3,0.2,0.6,0.4,0.6,1,3,0.2,0.6,1,0,0,3,0,0,0,0,5,2,18,3
21058,21059,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,9,9
21059,21060,8,3,5,3,0,0.375,0.0,0.625,0.375,5,0,0.625,0.0,3,1,0,2,3,0,0,5,3,2,18,2
21060,21061,2,0,2,1,0,0.5,0.0,1.0,0.0,1,0,0.5,0.0,1,0,0,1,0,0,1,0,2,0,27,4
21061,21062,3,1,2,0,0,0.0,0.0,0.667,0.333,0,0,0.0,0.0,1,0,1,0,0,0,0,1,2,2,82,30
