Applicant ID,Total Missed Payments,Credit Card Accounts,Home Loan Accounts,Personal Loan Accounts,Secured Loan Accounts,Unsecured Loan Accounts,Other Loan Accounts,Oldest Credit Line (Months),Newest Credit Line (Months),Months Since Last Payment,Highest Recent Delinquency,60+ DPD Occurrences,Current Delinquency Level,Credit Card Enquiries (12 Months),Personal Loan Enquiries (12 Months),Months Since Last Credit Enquiry,Credit Enquiries (Last 3 Months),Monthly Income (₹),Employment Duration (Months),Current Balance Ratio (%),Maximum Unsecured Exposure (%),Marital Status,Education,Gender,Total Active Loan Accounts
CUST104103,4,0,0,0,5,0,4,102.0,4.0,2277.0,0,0,0,0.0,0.0,0.0,0.0,"₹18,000",8.5 Years,0.8%,1.8%,Married,12TH,Male,4
CUST104104,0,0,0,0,1,1,0,43.0,6.0,54.0,0,0,0,0.0,0.0,212.0,0.0,"₹35,000",3.2 Years,1.0%,0.1%,Married,12TH,Male,0
CUST104105,1,0,0,1,0,2,0,13.0,2.0,190.0,0,0,0,1.0,1.0,56.0,1.0,"₹17,000",8.5 Years,1.0%,1.8%,Married,SSC,Male,1
CUST104106,0,0,0,0,1,0,0,25.0,25.0,671.0,0,0,0,0.0,0.0,1.0,1.0,"₹40,000",2.5 Years,0.0%,1.8%,Single,GRADUATE,Male,0
CUST104107,1,1,0,1,1,2,0,10.0,2.0,43.0,0,0,0,2.0,4.0,34.0,3.0,"₹19,000",3.2 Years,0.9%,10.6%,Single,UNDER GRADUATE,Male,2
CUST104108,1,0,0,0,8,0,4,72.0,4.0,147.0,0,0,0,0.0,0.0,26.0,3.0,"₹25,000",9.7 Years,1.0%,1.8%,Married,UNDER GRADUATE,Female,4
CUST104109,0,0,0,0,1,0,0,8.0,8.0,63.0,0,0,0,0.0,0.0,253.0,0.0,"₹24,500",15.3 Years,0.8%,1.8%,Married,SSC,Male,0
CUST104110,2,0,0,0,2,13,7,85.0,3.0,37.0,28,0,27,0.0,0.0,111.0,0.0,"₹25,000",6.5 Years,0.7%,3.6%,Married,UNDER GRADUATE,Male,7
CUST104111,0,0,0,0,1,0,0,27.0,27.0,734.0,0,0,0,0.0,0.0,2.0,1.0,"₹19,000",4.6 Years,0.0%,1.8%,Married,GRADUATE,Male,0
CUST104112,0,0,0,2,4,2,4,16.0,11.0,291.0,29,0,29,0.0,1.0,0.0,2.0,"₹22,000",6.8 Years,0.0%,1.8%,Single,POST-GRADUATE,Male,6
CUST104113,0,0,0,2,0,2,0,35.0,8.0,236.0,29,0,29,2.0,1.0,10.0,2.0,"₹18,000",4.5 Years,0.9%,25.0%,Single,GRADUATE,Male,2
CUST104114,0,0,0,0,0,1,0,10.0,10.0,116.0,0,0,0,0.0,0.0,3.0,1.0,"₹12,000",5.9 Years,0.1%,1.9%,Married,UNDER GRADUATE,Male,0
CUST104115,0,0,0,0,2,0,2,89.0,39.0,830.0,0,0,0,0.0,0.0,0.0,0.0,"₹40,000",2.4 Years,0.0%,1.8%,Married,PROFESSIONAL,Female,2
CUST104116,0,0,0,0,28,25,9,45.0,3.0,28.0,31,1,24,1.0,3.0,2.0,4.0,"₹35,000",5.2 Years,0.2%,3.6%,Married,12TH,Male,9
CUST104117,0,0,0,0,1,1,0,32.0,16.0,255.0,0,0,0,1.0,2.0,162.0,0.0,"₹25,000",5.6 Years,0.1%,1.0%,Single,GRADUATE,Male,0
CUST104118,0,0,0,0,13,0,0,38.0,8.0,81.0,58,0,55,0.0,0.0,244.0,0.0,"₹25,000",10.4 Years,0.4%,1.8%,Married,12TH,Male,0
CUST104119,0,0,0,1,0,4,0,14.0,3.0,63.0,0,0,0,2.0,6.0,42.0,9.0,"₹45,000",4.5 Years,0.7%,1.4%,Married,OTHERS,Male,1
CUST104120,0,0,0,0,0,2,2,18.0,3.0,82.0,0,0,0,0.0,0.0,6.0,1.0,"₹22,000",6.8 Years,0.8%,8.4%,Married,GRADUATE,Male,2
CUST104121,0,0,0,0,0,1,0,6.0,6.0,89.0,0,0,0,0.0,0.0,176.0,0.0,"₹23,000",17.7 Years,0.5%,1.2%,Married,GRADUATE,Female,0
CUST104122,0,0,0,0,1,0,0,14.0,14.0,43.0,0,0,0,0.0,0.0,442.0,0.0,"₹22,700",4.2 Years,0.5%,1.8%,Married,12TH,Male,0
CUST104123,0,0,0,0,1,0,1,179.0,179.0,574.0,0,0,0,0.0,0.0,0.0,0.0,"₹14,000",9.9 Years,0.0%,1.8%,Married,SSC,Male,1
CUST104124,1,0,0,0,2,2,3,31.0,18.0,34.0,9,0,9,0.0,0.0,1.0,2.0,"₹30,000",10.9 Years,0.5%,0.6%,Married,12TH,Male,3
CUST104125,0,0,0,0,1,4,1,33.0,17.0,72.0,0,0,0,0.0,0.0,625.0,0.0,"₹27,500",6.1 Years,0.7%,1.8%,Married,GRADUATE,Female,1
CUST104126,0,0,0,0,0,1,0,8.0,8.0,89.0,0,0,0,0.0,0.0,242.0,0.0,"₹12,000",5.0 Years,0.2%,0.8%,Married,12TH,Female,0
CUST104127,0,0,0,0,3,0,1,41.0,20.0,233.0,0,0,0,0.0,0.0,4.0,1.0,"₹33,000",6.3 Years,0.0%,1.8%,Married,GRADUATE,Female,1
CUST104128,0,0,0,0,1,0,1,14.0,14.0,56.0,0,0,0,0.0,0.0,39.0,1.0,"₹45,000",15.9 Years,0.6%,1.8%,Married,SSC,Male,1
CUST104129,0,0,0,0,1,0,0,20.0,20.0,48.0,0,0,0,0.0,0.0,0.0,0.0,"₹14,000",8.2 Years,0.0%,1.8%,Married,12TH,Male,0
CUST104130,4,0,0,0,11,0,0,58.0,6.0,74.0,30,3,1,0.0,0.0,0.0,0.0,"₹29,000",10.4 Years,0.7%,1.8%,Married,SSC,Male,0
CUST104131,0,0,0,0,0,2,0,6.0,4.0,75.0,0,0,0,0.0,3.0,12.0,8.0,"₹30,000",15.9 Years,0.5%,2.2%,Married,GRADUATE,Male,0
CUST104132,0,0,1,0,2,0,0,148.0,102.0,2465.0,0,0,0,0.0,0.0,0.0,0.0,"₹20,000",6.9 Years,0.8%,1.8%,Married,GRADUATE,Male,1
CUST104133,0,0,0,0,1,1,1,65.0,54.0,1003.0,0,0,0,0.0,0.0,1619.0,0.0,"₹16,000",5.4 Years,0.5%,9.7%,Married,GRADUATE,Male,1
CUST104134,0,0,0,0,1,3,0,44.0,6.0,32.0,23,0,23,0.0,1.0,24.0,1.0,"₹31,000",6.2 Years,0.1%,3.3%,Married,GRADUATE,Male,0
CUST104135,0,0,0,0,1,0,0,29.0,29.0,178.0,0,0,0,0.0,0.0,874.0,0.0,"₹19,800",7.2 Years,0.0%,1.8%,Married,12TH,Male,0
CUST104136,0,0,0,0,0,1,1,95.0,95.0,1130.0,0,0,0,0.0,0.0,2.0,1.0,"₹12,000",4.2 Years,1.0%,0.0%,Married,12TH,Male,1
CUST104137,0,0,0,0,0,2,0,10.0,9.0,38.0,3,0,3,0.0,3.0,8.0,5.0,"₹21,000",4.7 Years,0.0%,0.8%,Married,12TH,Male,0
CUST104138,0,0,0,0,0,1,0,12.0,12.0,140.0,26,0,26,0.0,0.0,2.0,1.0,"₹10,500",12.9 Years,0.0%,1.3%,Married,12TH,Male,0
CUST104139,1,0,0,1,0,4,0,26.0,1.0,60.0,0,0,0,1.0,2.0,6.0,7.0,"₹25,000",1.5 Years,0.9%,6.7%,Single,GRADUATE,Male,1
CUST104140,0,0,0,0,0,1,0,6.0,6.0,66.0,0,0,0,1.0,5.0,7.0,5.0,"₹18,000",3.2 Years,0.4%,0.5%,Married,SSC,Male,0
CUST104141,1,0,0,0,0,2,2,6.0,4.0,71.0,0,0,0,0.0,2.0,14.0,2.0,"₹30,000",10.8 Years,0.4%,0.4%,Married,UNDER GRADUATE,Male,2
CUST104142,1,0,0,0,1,0,0,3.0,3.0,74.0,0,0,0,0.0,0.0,2.0,2.0,"₹8,500",4.5 Years,1.0%,1.8%,Married,SSC,Female,0
CUST104143,0,0,0,0,1,0,1,4.0,4.0,77.0,0,0,0,0.0,0.0,0.0,0.0,"₹23,500",3.7 Years,0.0%,1.8%,Married,GRADUATE,Male,1
CUST104144,1,0,0,0,1,4,2,32.0,3.0,68.0,0,0,0,0.0,1.0,121.0,0.0,"₹20,000",18.2 Years,0.6%,2.8%,Married,SSC,Male,2
CUST104145,0,0,0,0,4,0,1,21.0,1.0,39.0,0,0,0,0.0,0.0,0.0,0.0,"₹14,000",4.4 Years,0.5%,1.8%,Single,12TH,Male,1
CUST104146,0,0,0,0,0,1,0,9.0,9.0,54.0,0,0,0,0.0,0.0,268.0,0.0,"₹20,000",5.4 Years,0.0%,1.8%,Married,GRADUATE,Male,0
CUST104147,0,0,0,0,1,0,1,44.0,44.0,41.0,0,0,0,0.0,0.0,1313.0,0.0,"₹32,000",15.5 Years,0.1%,1.8%,Married,SSC,Male,1
CUST104148,0,1,0,0,0,1,0,18.0,18.0,33.0,0,0,0,0.0,0.0,3.0,1.0,"₹15,800",14.5 Years,0.0%,2.2%,Married,SSC,Male,1
CUST104149,0,0,0,0,5,6,3,55.0,5.0,73.0,28,2,26,0.0,0.0,530.0,0.0,"₹25,000",3.7 Years,0.3%,2.0%,Single,GRADUATE,Male,3
CUST104150,0,0,0,0,1,0,0,26.0,26.0,41.0,0,0,0,0.0,0.0,53.0,1.0,"₹20,000",18.5 Years,0.0%,1.8%,Married,SSC,Male,0
CUST104151,3,0,1,0,11,3,4,51.0,2.0,63.0,30,0,6,0.0,0.0,4.0,2.0,"₹25,000",1.2 Years,1.0%,39.8%,Married,UNDER GRADUATE,Male,5
CUST104152,0,0,0,0,0,9,2,42.0,9.0,85.0,0,0,0,0.0,0.0,346.0,0.0,"₹35,000",10.4 Years,0.2%,1.6%,Married,GRADUATE,Male,2
CUST104153,0,2,0,0,1,2,0,35.0,18.0,46.0,3,0,2,0.0,0.0,3.0,1.0,"₹32,500",9.7 Years,0.4%,1.5%,Married,12TH,Male,2
CUST104154,0,1,0,0,28,4,0,50.0,2.0,41.0,63,5,5,0.0,1.0,1.0,2.0,"₹18,500",11.2 Years,0.8%,0.6%,Single,12TH,Male,1
CUST104155,0,0,0,0,1,0,1,98.0,98.0,1554.0,0,0,0,0.0,0.0,2955.0,0.0,"₹40,000",25.0 Years,0.0%,1.8%,Married,SSC,Male,1
CUST104156,0,0,0,0,1,1,0,54.0,25.0,324.0,0,0,0,0.0,1.0,93.0,0.0,"₹18,000",29.2 Years,0.0%,1.8%,Married,GRADUATE,Male,0
CUST104157,0,0,0,0,0,3,0,40.0,31.0,625.0,0,0,0,2.0,0.0,18.0,2.0,"₹25,000",8.8 Years,0.1%,0.9%,Single,GRADUATE,Male,0
CUST104158,1,0,0,1,2,2,2,13.0,2.0,45.0,0,0,0,1.0,2.0,2.0,2.0,"₹32,000",10.3 Years,0.9%,7.9%,Married,GRADUATE,Male,3
CUST104159,2,0,0,1,0,6,1,13.0,2.0,53.0,0,0,0,0.0,1.0,54.0,1.0,"₹35,000",3.2 Years,0.8%,6.0%,Married,12TH,Male,2
CUST104160,0,0,0,0,1,0,0,14.0,14.0,36.0,0,0,0,0.0,0.0,421.0,0.0,"₹19,000",4.1 Years,0.7%,1.8%,Married,12TH,Male,0
CUST104161,0,0,0,0,1,0,1,18.0,18.0,196.0,0,0,0,0.0,0.0,490.0,0.0,"₹25,000",16.2 Years,0.0%,1.8%,Married,SSC,Female,1
CUST104162,0,0,0,0,1,0,1,65.0,65.0,1909.0,0,0,0,0.0,0.0,118.0,0.0,"₹20,000",12.6 Years,0.0%,1.8%,Married,12TH,Male,1
CUST104163,0,0,0,0,0,1,0,3.0,3.0,73.0,0,0,0,0.0,1.0,6.0,3.0,"₹19,000",3.0 Years,0.9%,0.4%,Married,SSC,Female,0
CUST104164,1,0,0,0,3,0,1,107.0,59.0,1421.0,0,0,0,0.0,0.0,1.0,2.0,"₹20,000",6.7 Years,0.3%,1.8%,Married,12TH,Male,1
CUST104165,0,0,0,0,2,0,0,44.0,10.0,36.0,0,0,0,0.0,0.0,303.0,0.0,"₹15,000",4.8 Years,1.0%,1.8%,Married,GRADUATE,Male,0
CUST104166,0,0,0,2,0,2,0,74.0,39.0,79.0,0,0,0,0.0,0.0,0.0,0.0,"₹21,000",12.8 Years,0.4%,9.5%,Married,12TH,Male,2
CUST104167,2,0,0,0,7,1,4,38.0,6.0,46.0,0,0,0,0.0,2.0,7.0,1.0,"₹40,000",19.9 Years,0.7%,0.3%,Single,12TH,Male,4
CUST104168,0,0,0,0,1,0,0,118.0,118.0,3310.0,0,0,0,0.0,0.0,2112.0,0.0,"₹13,000",7.4 Years,0.0%,1.8%,Married,OTHERS,Male,0
CUST104169,0,0,0,0,1,0,0,50.0,50.0,383.0,25,0,25,0.0,0.0,1515.0,0.0,"₹30,000",5.2 Years,0.0%,1.8%,Single,12TH,Male,0
CUST104170,0,0,0,0,1,0,0,28.0,28.0,195.0,0,0,0,0.0,0.0,0.0,0.0,"₹20,000",6.8 Years,0.0%,1.8%,Single,SSC,Male,0
CUST104171,0,0,0,0,1,1,2,41.0,12.0,65.0,6,0,6,0.0,0.0,429.0,0.0,"₹25,000",9.2 Years,0.8%,1.8%,Single,SSC,Male,2
CUST104172,0,0,0,0,3,0,1,86.0,4.0,28.0,51,0,51,0.0,0.0,128.0,0.0,"₹35,000",12.1 Years,1.3%,1.8%,Married,SSC,Male,1
CUST104173,1,1,0,0,3,1,0,82.0,15.0,568.0,86,2,86,0.0,1.0,41.0,1.0,"₹20,000",3.3 Years,1.1%,0.0%,Married,GRADUATE,Male,1
CUST104174,0,0,0,1,14,2,1,80.0,12.0,42.0,0,0,0,2.0,1.0,110.0,0.0,"₹50,000",5.3 Years,0.8%,1.8%,Married,GRADUATE,Male,2
CUST104175,1,0,0,2,1,14,1,30.0,2.0,48.0,25,0,25,2.0,3.0,50.0,2.0,"₹30,000",8.8 Years,0.8%,5.7%,Married,12TH,Male,3
CUST104176,0,0,0,0,1,1,0,54.0,19.0,394.0,0,0,0,0.0,0.0,381.0,0.0,"₹32,000",10.4 Years,0.0%,1.8%,Married,SSC,Male,0
CUST104177,0,1,0,0,3,1,0,20.0,8.0,62.0,25,0,25,1.0,0.0,238.0,0.0,"₹15,000",3.0 Years,0.9%,0.4%,Single,GRADUATE,Male,1
CUST104178,0,0,0,0,0,1,0,6.0,6.0,65.0,0,0,0,0.0,0.0,192.0,0.0,"₹16,000",5.5 Years,0.5%,1.2%,Single,GRADUATE,Male,0
CUST104179,0,0,0,0,1,0,0,11.0,11.0,326.0,0,0,0,0.0,0.0,0.0,0.0,"₹13,000",8.7 Years,1.1%,1.8%,Married,UNDER GRADUATE,Male,0
CUST104180,1,0,0,0,1,2,0,25.0,10.0,366.0,0,0,0,0.0,0.0,580.0,0.0,"₹15,000",13.2 Years,1.0%,1.8%,Married,12TH,Male,0
CUST104181,0,0,0,0,0,1,0,6.0,6.0,111.0,0,0,0,0.0,0.0,3.0,1.0,"₹35,000",10.4 Years,0.7%,0.2%,Married,12TH,Male,0
CUST104182,1,0,0,0,13,2,3,151.0,16.0,374.0,0,0,0,0.0,0.0,3.0,4.0,"₹32,000",5.4 Years,0.9%,0.0%,Married,GRADUATE,Male,3
CUST104183,0,0,0,0,7,0,2,56.0,9.0,281.0,0,0,0,0.0,0.0,134.0,0.0,"₹40,000",3.4 Years,0.0%,1.8%,Married,SSC,Male,2
CUST104184,1,0,0,0,1,0,1,11.0,11.0,74.0,0,0,0,0.0,0.0,0.0,0.0,"₹15,000",5.8 Years,0.8%,1.8%,Married,12TH,Male,1
CUST104185,3,0,3,3,10,15,8,62.0,4.0,58.0,0,0,0,0.0,6.0,1.0,3.0,"₹35,000",10.5 Years,0.9%,10.5%,Married,UNDER GRADUATE,Male,14
CUST104186,0,0,0,0,1,0,0,3.0,3.0,97.0,0,0,0,0.0,0.0,0.0,0.0,"₹23,000",16.9 Years,1.0%,1.8%,Married,SSC,Male,0
CUST104187,0,0,0,0,0,1,0,13.0,13.0,138.0,7,0,7,0.0,0.0,0.0,1.0,"₹20,000",9.2 Years,0.0%,1.8%,Married,SSC,Male,0
CUST104188,1,0,0,0,3,2,0,32.0,2.0,82.0,25,0,25,0.0,1.0,89.0,1.0,"₹45,000",10.2 Years,1.0%,0.8%,Married,12TH,Male,0
CUST104189,1,0,0,0,3,1,2,20.0,3.0,35.0,0,0,0,0.0,1.0,116.0,0.0,"₹45,000",12.8 Years,1.1%,0.4%,Married,12TH,Male,2
CUST104190,0,0,0,0,0,1,0,2.0,2.0,52.0,0,0,0,0.0,0.0,10.0,3.0,"₹35,000",10.3 Years,1.0%,0.3%,Married,GRADUATE,Female,0
CUST104191,1,1,0,1,0,2,0,12.0,3.0,47.0,24,0,24,6.0,4.0,18.0,3.0,"₹21,000",1.1 Years,1.0%,13.6%,Single,POST-GRADUATE,Male,2
CUST104192,1,0,0,0,3,0,0,86.0,8.0,298.0,0,0,0,0.0,0.0,0.0,0.0,"₹35,000",25.3 Years,0.5%,1.8%,Married,GRADUATE,Male,0
CUST104193,5,0,0,1,4,10,2,33.0,4.0,33.0,12,0,12,0.0,0.0,36.0,1.0,"₹16,500",15.4 Years,0.8%,12.4%,Married,GRADUATE,Male,3
CUST104194,3,0,0,0,3,0,3,7.0,6.0,74.0,0,0,0,0.0,0.0,19.0,2.0,"₹45,000",11.8 Years,1.0%,1.8%,Single,12TH,Male,3
CUST104195,0,0,0,0,1,1,1,28.0,8.0,129.0,0,0,0,0.0,0.0,313.0,0.0,"₹75,000",45.8 Years,0.1%,0.2%,Single,GRADUATE,Male,1
CUST104196,0,0,0,0,1,0,0,54.0,54.0,621.0,0,0,0,0.0,0.0,1610.0,0.0,"₹40,000",8.2 Years,0.0%,1.8%,Married,12TH,Male,0
CUST104197,0,0,0,1,1,1,0,100.0,6.0,156.0,0,0,0,2.0,7.0,4.0,6.0,"₹52,000",16.7 Years,0.0%,1.8%,Single,SSC,Male,1
CUST104198,0,0,0,1,1,3,1,65.0,11.0,19.0,0,0,0,0.0,2.0,4.0,2.0,"₹18,000",18.7 Years,1.0%,32.2%,Married,12TH,Male,2
CUST104199,0,0,0,1,0,6,0,37.0,7.0,74.0,0,0,0,0.0,0.0,833.0,0.0,"₹40,000",10.2 Years,0.4%,0.5%,Married,GRADUATE,Female,1
CUST104200,2,0,0,0,3,1,3,42.0,7.0,42.0,26,0,26,1.0,4.0,3.0,8.0,"₹25,000",1.3 Years,0.8%,12.8%,Single,GRADUATE,Male,3
CUST104201,1,0,0,0,1,3,4,69.0,5.0,24.0,61,1,61,1.0,0.0,75.0,1.0,"₹17,000",8.2 Years,0.5%,26.9%,Married,UNDER GRADUATE,Male,4
CUST104202,0,1,0,6,1,12,5,108.0,4.0,43.0,59,1,29,6.0,3.0,15.0,4.0,"₹32,000",9.4 Years,1.0%,27.7%,Married,GRADUATE,Male,12
CUST104203,1,0,0,0,1,0,0,13.0,13.0,74.0,0,0,0,0.0,0.0,0.0,0.0,"₹11,000",1.1 Years,0.4%,1.8%,Single,12TH,Male,0
CUST104204,0,0,0,0,37,0,0,57.0,17.0,476.0,0,0,0,0.0,0.0,0.0,0.0,"₹19,000",10.8 Years,0.0%,1.8%,Married,SSC,Male,0
CUST104205,0,1,0,0,3,9,0,59.0,4.0,63.0,3,0,3,3.0,1.0,12.0,1.0,"₹90,000",12.0 Years,0.5%,0.6%,Married,GRADUATE,Male,1
CUST104206,0,0,0,0,1,1,1,61.0,35.0,1026.0,0,0,0,0.0,0.0,0.0,0.0,"₹12,000",5.8 Years,1.0%,0.0%,Single,GRADUATE,Male,1
CUST104207,1,0,0,0,1,0,0,18.0,18.0,74.0,0,0,0,0.0,0.0,0.0,0.0,"₹20,000",1.2 Years,1.1%,1.8%,Married,GRADUATE,Male,0
CUST104208,1,0,0,2,0,7,2,17.0,4.0,39.0,0,0,0,0.0,3.0,124.0,0.0,"₹15,000",5.9 Years,0.8%,7.9%,Single,UNDER GRADUATE,Male,4
CUST104209,2,0,0,0,1,1,1,39.0,13.0,74.0,0,0,0,0.0,0.0,1.0,2.0,"₹60,000",8.4 Years,0.7%,0.3%,Married,UNDER GRADUATE,Male,1
CUST104210,0,0,0,0,28,0,1,93.0,4.0,40.0,95,4,8,0.0,0.0,129.0,0.0,"₹30,000",1.4 Years,0.7%,1.8%,Married,12TH,Male,1
CUST104211,0,0,0,0,2,6,2,67.0,3.0,70.0,0,0,0,0.0,1.0,252.0,0.0,"₹20,000",3.4 Years,0.3%,3.1%,Single,12TH,Female,2
CUST104212,0,0,0,0,0,2,1,48.0,17.0,300.0,0,0,0,0.0,1.0,24.0,3.0,"₹17,000",5.8 Years,1.0%,0.0%,Married,UNDER GRADUATE,Male,1
CUST104213,0,0,0,0,0,1,0,5.0,5.0,57.0,0,0,0,0.0,0.0,18.0,4.0,"₹23,000",5.1 Years,0.5%,0.4%,Married,GRADUATE,Female,0
CUST104214,0,0,0,1,0,1,0,36.0,36.0,1082.0,29,0,29,0.0,0.0,154.0,0.0,"₹20,000",10.8 Years,0.5%,12.5%,Single,GRADUATE,Male,1
CUST104215,1,0,0,0,0,3,0,15.0,2.0,221.0,0,0,0,0.0,0.0,19.0,1.0,"₹15,000",10.5 Years,0.5%,1.7%,Single,GRADUATE,Male,0
CUST104216,3,0,0,1,1,4,3,26.0,3.0,84.0,0,0,0,0.0,1.0,217.0,0.0,"₹15,000",3.9 Years,0.8%,4.7%,Married,12TH,Female,4
CUST104217,0,0,0,0,0,1,0,7.0,7.0,106.0,23,0,23,0.0,3.0,2.0,4.0,"₹12,000",2.5 Years,0.4%,0.8%,Single,GRADUATE,Male,0
CUST104218,0,0,0,0,1,0,0,8.0,8.0,45.0,0,0,0,0.0,0.0,248.0,0.0,"₹24,000",8.9 Years,0.7%,1.8%,Single,GRADUATE,Male,0
CUST104219,1,0,1,0,12,0,11,72.0,7.0,38.0,0,0,0,0.0,0.0,2.0,2.0,"₹31,000",15.8 Years,0.7%,1.8%,Married,UNDER GRADUATE,Male,12
CUST104220,0,0,0,1,17,2,4,44.0,3.0,103.0,7,0,7,0.0,0.0,4621.0,0.0,"₹39,000",9.4 Years,0.1%,0.5%,Married,12TH,Male,5
CUST104221,1,0,0,0,7,7,9,109.0,6.0,109.0,273,12,273,0.0,0.0,722.0,0.0,"₹31,000",15.7 Years,1.0%,16.7%,Married,SSC,Male,9
CUST104222,1,0,0,0,1,1,0,5.0,1.0,116.0,0,0,0,0.0,0.0,3.0,3.0,"₹26,000",2.2 Years,0.8%,1.4%,Married,UNDER GRADUATE,Male,0
CUST104223,0,0,0,0,1,0,1,47.0,47.0,862.0,0,0,0,0.0,0.0,0.0,0.0,"₹12,000",10.5 Years,0.0%,1.8%,Married,SSC,Female,1
CUST104224,1,0,0,1,0,1,0,2.0,2.0,74.0,0,0,0,0.0,1.0,53.0,1.0,"₹20,000",5.2 Years,1.0%,2.5%,Married,12TH,Female,1
CUST104225,0,0,0,0,3,7,1,94.0,32.0,688.0,90,11,90,1.0,0.0,263.0,0.0,"₹30,000",4.8 Years,0.1%,2.2%,Married,12TH,Male,1
CUST104226,0,0,0,0,2,1,0,108.0,9.0,21.0,0,0,0,0.0,3.0,143.0,0.0,"₹30,000",7.7 Years,0.5%,1.2%,Married,12TH,Male,0
CUST104227,0,0,0,0,1,0,0,55.0,55.0,74.0,0,0,0,0.0,0.0,0.0,0.0,"₹18,200",3.5 Years,0.0%,1.8%,Single,GRADUATE,Male,0
CUST104228,1,0,0,0,1,1,1,21.0,9.0,74.0,1,0,1,0.0,0.0,0.0,0.0,"₹50,000",4.4 Years,0.9%,6.0%,Married,GRADUATE,Male,1
CUST104229,0,0,0,0,6,1,0,27.0,4.0,35.0,26,0,26,0.0,2.0,16.0,1.0,"₹30,000",6.2 Years,0.7%,1.8%,Married,UNDER GRADUATE,Male,0
CUST104230,2,1,0,0,1,3,0,19.0,2.0,36.0,0,0,0,1.0,0.0,16.0,2.0,"₹19,000",15.8 Years,0.7%,0.5%,Married,OTHERS,Male,1
CUST104231,2,0,0,1,2,8,0,15.0,3.0,84.0,0,0,0,1.0,7.0,25.0,4.0,"₹20,000",4.3 Years,0.7%,8.2%,Married,12TH,Male,1
CUST104232,0,0,0,0,10,0,0,39.0,19.0,445.0,0,0,0,0.0,0.0,7.0,4.0,"₹27,500",4.8 Years,0.0%,1.8%,Married,GRADUATE,Male,0
CUST104233,0,0,0,0,0,2,1,50.0,5.0,80.0,0,0,0,0.0,1.0,9.0,1.0,"₹20,000",6.9 Years,0.5%,0.8%,Married,UNDER GRADUATE,Male,1
CUST104234,0,0,0,0,2,0,0,56.0,27.0,1315.0,0,0,0,0.0,0.0,821.0,0.0,"₹23,000",13.8 Years,0.0%,1.8%,Married,SSC,Male,0
CUST104235,1,0,0,1,0,10,2,23.0,4.0,38.0,25,0,25,0.0,2.0,7.0,2.0,"₹45,000",5.3 Years,0.6%,4.4%,Married,12TH,Male,3
CUST104236,1,0,0,0,0,1,1,24.0,24.0,74.0,17,1,17,0.0,0.0,479.0,0.0,"₹12,000",4.2 Years,0.6%,0.0%,Married,12TH,Male,1
CUST104237,0,0,0,0,2,0,0,77.0,74.0,74.0,0,0,0,1.0,0.0,60.0,1.0,"₹10,000",4.2 Years,0.0%,1.8%,Married,12TH,Male,0
CUST104238,3,0,1,0,35,7,15,159.0,4.0,88.0,183,1,183,0.0,0.0,366.0,0.0,"₹25,000",8.4 Years,1.0%,1.8%,Married,SSC,Female,16
CUST104239,1,0,0,0,2,0,0,39.0,7.0,74.0,0,0,0,0.0,0.0,0.0,0.0,"₹23,000",7.1 Years,0.3%,1.8%,Single,12TH,Male,0
CUST104240,1,0,0,1,2,2,0,52.0,4.0,73.0,0,0,0,1.0,0.0,2.0,3.0,"₹25,600",5.8 Years,0.7%,2.9%,Married,12TH,Male,1
CUST104241,0,0,0,0,1,0,0,15.0,15.0,64.0,0,0,0,2.0,0.0,6.0,3.0,"₹35,000",10.2 Years,0.7%,1.8%,Single,POST-GRADUATE,Male,0
CUST104242,1,0,1,0,2,0,0,72.0,12.0,806.0,87,11,87,0.0,5.0,14.0,3.0,"₹50,000",19.5 Years,0.7%,1.8%,Married,POST-GRADUATE,Male,1
CUST104243,0,0,0,0,1,0,0,58.0,58.0,74.0,0,0,0,0.0,0.0,444.0,0.0,"₹35,000",7.5 Years,0.0%,1.8%,Married,POST-GRADUATE,Male,0
CUST104244,1,0,0,0,0,5,2,66.0,3.0,54.0,27,0,27,0.0,0.0,823.0,0.0,"₹18,000",6.2 Years,0.5%,3.2%,Married,SSC,Female,2
CUST104245,4,0,0,1,2,8,7,134.0,12.0,74.0,0,0,0,0.0,0.0,690.0,0.0,"₹35,000",10.9 Years,1.0%,42.5%,Married,POST-GRADUATE,Female,8
CUST104246,0,0,0,1,0,2,0,21.0,14.0,41.0,24,0,14,0.0,0.0,1169.0,0.0,"₹17,000",4.9 Years,0.3%,3.9%,Married,SSC,Female,1
CUST104247,1,0,0,0,4,1,2,71.0,14.0,814.0,43,0,43,0.0,0.0,313.0,0.0,"₹20,000",20.5 Years,0.4%,1.8%,Married,SSC,Male,2
CUST104248,1,0,0,0,1,0,0,5.0,5.0,74.0,0,0,0,0.0,0.0,151.0,0.0,"₹30,000",6.2 Years,1.2%,1.8%,Married,UNDER GRADUATE,Male,0
CUST104249,3,0,0,0,3,4,2,59.0,2.0,86.0,0,0,0,0.0,0.0,5.0,2.0,"₹25,000",16.7 Years,0.8%,2.2%,Single,12TH,Male,2
CUST104250,0,0,0,0,1,0,0,10.0,10.0,57.0,0,0,0,1.0,0.0,99.0,0.0,"₹16,000",5.8 Years,0.5%,1.8%,Single,GRADUATE,Male,0
